"","Powierzchnia","Forma wlasnosci","Liczba pokoi","Stan wykonczenia","Pietro","Balkon / ogród / taras","Czynsz","Miejsce parkingowe","Obsluga zdalna","Ogrzewanie","Rynek","Typ ogloszeniodawcy","Rok budowy","Rodzaj zabudowy","Okna","Winda","Media","Zabezpieczenia","Wyposazenie","Informacje dodatkowe","Material budynku","cena","urlo","miasto","Dostepne od"
"1:820","31,35 m²","pelna wlasnosc","2 ","do wykonczenia","2/7","balkon","290 zl","garaz/miejsce parkingowe","zapytaj","miejskie","pierwotny","biuro nieruchomosci ","2022","apartamentowiec",NA,"tak",NA,"monitoring / ochrona",NA,"piwnica, pom. uzytkowe","silikat","260 205 zl","https://www.otodom.pl/pl/oferta/2-pokojowe-32m2-deweloperskie-na-kapusciskach-ID4dPnP","bydgoszcz",NA
"1:821","27,45 m²","pelna wlasnosc","2 ","do wykonczenia","5/7","balkon","280 zl","garaz/miejsce parkingowe","zapytaj","miejskie","pierwotny","biuro nieruchomosci ","2022","apartamentowiec",NA,"tak",NA,"monitoring / ochrona",NA,NA,"silikat","236 070 zl","https://www.otodom.pl/pl/oferta/deweloperskie-2-pokoje-27-m2-nowa-inwestycja-ID4dPnK","bydgoszcz",NA
"1:822","26,41 m²","zapytaj","1 ","zapytaj","2/2","zapytaj","zapytaj","zapytaj","zapytaj","zapytaj","wtórny","biuro nieruchomosci ",NA,"kamienica",NA,"nie",NA,NA,NA,NA,NA,"210 000 zl","https://www.otodom.pl/pl/oferta/interesujaca-kawalerka-przy-torunskiej-ID4dPhW","bydgoszcz",NA
"1:823","24,14 m²","zapytaj","1 ","zapytaj","2","zapytaj","200 zl","zapytaj","zapytaj","zapytaj","wtórny","biuro nieruchomosci ","1920","kamienica","plastikowe","nie",NA,NA,NA,NA,"cegla","191 000 zl","https://www.otodom.pl/pl/oferta/kawalerka-gotowiec-z-najemcami-w-centrum-ID4dNR2","bydgoszcz",NA
"1:824","37,45 m²","zapytaj","2 ","zapytaj","2/5","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","deweloper","2023","apartamentowiec",NA,"tak","internet, telefon","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/nowe-wyzyny-apartamenty-unikalny-apartament-d78-ID4ddCq","bydgoszcz","2023-08-31"
"1:825","32,47 m²","zapytaj","2 ","do wykonczenia","10","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-wyjatkowe-mieszkanie-c10-82-ID4aw7u","bydgoszcz",NA
"1:826","32,5 m²","zapytaj","2 ","do wykonczenia","> 10","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-twoje-nowe-mieszkanie-b15-120-ID4auDi","bydgoszcz",NA
"1:827","25,72 m²","zapytaj","1 ","do wykonczenia","3","zapytaj","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-nowe-mieszkanie-a-3-32-ID49SH3","bydgoszcz",NA
"1:828","37,45 m²","zapytaj","2 ","do wykonczenia","parter/5","ogródek","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","deweloper","2023","apartamentowiec",NA,"tak","internet, telefon","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/nowe-wyzyny-apartamenty-unikalny-apartament-d68-ID4ddAb","bydgoszcz","2023-08-31"
"1:829","35,74 m²","pelna wlasnosc","2 ","zapytaj","2/5","balkon","zapytaj","zapytaj","zapytaj","miejskie","pierwotny","biuro nieruchomosci ","2022","blok","plastikowe","tak",NA,NA,NA,NA,"silikat","320 000 zl","https://www.otodom.pl/pl/oferta/swietne-mieszkania-na-kapusciskach-ID4dxWx","bydgoszcz",NA
"1:830","35,23 m²","zapytaj","2 ","zapytaj","3/3","zapytaj","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","biuro nieruchomosci ","2021",NA,NA,"nie",NA,NA,NA,"pom. uzytkowe",NA,"342 915 zl","https://www.otodom.pl/pl/oferta/centrum-31m2-2-pokoje-0-prowizji-ID4dsG2","bydgoszcz","2021-11-01"
"1:831","33,85 m²","zapytaj","2 ","do wykonczenia","5","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-dwupokojowe-mieszkanie-c5-42-ID4auZM","bydgoszcz",NA
"1:832","37,45 m²","zapytaj","2 ","do wykonczenia","4/5","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","deweloper","2023","apartamentowiec",NA,"tak","internet, telefon","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/nowe-wyzyny-apartamenty-unikalny-apartament-d88-ID4ddEQ","bydgoszcz","2023-08-31"
"1:833","25,27 m²","pelna wlasnosc","1 ","zapytaj","1/2","zapytaj","200 zl","zapytaj","zapytaj","zapytaj","wtórny","biuro nieruchomosci ",NA,"kamienica","plastikowe","nie","internet",NA,NA,"oddzielna kuchnia",NA,"194 999 zl","https://www.otodom.pl/pl/oferta/kawalerka-centrum-pod-inwestycje-ID4bUSP","bydgoszcz",NA
"1:834","32 m²","zapytaj","1 ","zapytaj","parter/2","zapytaj","zapytaj","zapytaj","zapytaj","zapytaj","wtórny","biuro nieruchomosci ",NA,NA,NA,"nie","telewizja kablowa, internet",NA,NA,NA,NA,"136 100 zl","https://www.otodom.pl/pl/oferta/mieszkania-inwestycyjne-centrum-ID4dliS","bydgoszcz",NA
"1:835","37,45 m²","zapytaj","2 ","do wykonczenia","5/5","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","deweloper","2023","apartamentowiec",NA,"tak","internet, telefon","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/nowe-wyzyny-apartamenty-unikalny-apartament-d93-ID4ddFU","bydgoszcz","2023-08-31"
"1:836","32,13 m²","zapytaj","1 ","do wykonczenia","5/5","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","deweloper","2023","apartamentowiec",NA,"tak","internet, telefon","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/nowe-wyzyny-atrakcyjny-apartament-c64-ID4ddFK","bydgoszcz","2023-08-31"
"1:837","32,13 m²","zapytaj","2 ","do wykonczenia","5/5","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","deweloper","2023","apartamentowiec",NA,"tak","internet, telefon","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/nowe-wyzyny-funkcjonalny-apartament-b47-ID4ddFF","bydgoszcz","2023-08-31"
"1:838","32,13 m²","zapytaj","1 ","do wykonczenia","4/5","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","deweloper","2023","apartamentowiec",NA,"tak","internet, telefon","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/nowe-wyzyny-atrakcyjny-apartament-c61-ID4ddEI","bydgoszcz","2023-08-31"
"1:839","32,13 m²","zapytaj","2 ","do wykonczenia","4/5","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","deweloper","2023","apartamentowiec",NA,"tak","internet, telefon","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/nowe-wyzyny-funkcjonalny-apartament-b43-ID4ddEC","bydgoszcz","2023-08-31"
"1:840","37,45 m²","zapytaj","2 ","do wykonczenia","3/5","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","deweloper","2023","apartamentowiec",NA,"tak","internet, telefon","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/nowe-wyzyny-apartamenty-unikalny-apartament-d83-ID4ddDL","bydgoszcz","2023-08-31"
"1:841","32,13 m²","zapytaj","2 ","zapytaj","3/5","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","deweloper","2023","apartamentowiec",NA,"tak","internet, telefon","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/nowe-wyzyny-funkcjonalny-apartament-b39-ID4ddDv","bydgoszcz","2023-08-31"
"1:842","32,13 m²","zapytaj","2 ","do wykonczenia","2/5","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","deweloper","2023","apartamentowiec",NA,"tak","internet, telefon","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/nowe-wyzyny-apartamenty-funkcjonalny-apartament-ID4ddCa","bydgoszcz","2023-08-31"
"1:843","37,45 m²","zapytaj","2 ","do wykonczenia","1/5","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","deweloper","2023","apartamentowiec",NA,"tak","internet, telefon","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/nowe-wyzyny-apartamenty-unikalny-apartament-d73-ID4ddBp","bydgoszcz","2023-08-31"
"1:844","32,13 m²","zapytaj","2 ","do wykonczenia","1/5","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","deweloper","2023","apartamentowiec",NA,"tak","internet, telefon","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/nowe-wyzyny-funkcjonalny-apartament-b31-ID4ddB7","bydgoszcz","2023-08-31"
"1:845","33,28 m²","zapytaj","2 ","zapytaj","4/4","zapytaj","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","biuro nieruchomosci ",NA,NA,NA,"nie",NA,NA,NA,NA,NA,"282 880 zl","https://www.otodom.pl/pl/oferta/deweloperskie-mieszkanie-w-fordonie-ID4d8iy","bydgoszcz",NA
"1:846","32,5 m²","pelna wlasnosc","2 ","zapytaj","> 10/16","balkon","zapytaj","zapytaj","zapytaj","zapytaj","wtórny","biuro nieruchomosci ","2019","apartamentowiec",NA,"tak",NA,NA,NA,NA,NA,"357 500 zl","https://www.otodom.pl/pl/oferta/mieszkanie-z-pieknym-widokiem-s-deweloperski-ID4d7WJ","bydgoszcz",NA
"1:847","27,25 m²","pelna wlasnosc","1 ","zapytaj","1/7","balkon, taras","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","biuro nieruchomosci ","2019","apartamentowiec","plastikowe","tak",NA,NA,NA,NA,NA,"302 475 zl","https://www.otodom.pl/pl/oferta/kawalerka-z-duzym-tarasem-s-deweloperski-ID4d7WG","bydgoszcz",NA
"1:848","32,57 m²","zapytaj","1 ","do remontu","parter","zapytaj","210 zl","zapytaj","zapytaj","piece kaflowe","wtórny","biuro nieruchomosci ",NA,"kamienica","drewniane","nie",NA,"domofon / wideofon",NA,NA,"cegla","154 900 zl","https://www.otodom.pl/pl/oferta/bez-prowizji-kawalerka-na-szwederowie-ID46gkz","bydgoszcz",NA
"1:849","37,11 m²","pelna wlasnosc","2 ","zapytaj","1/2","zapytaj","zapytaj","zapytaj","zapytaj","kotlownia","wtórny","biuro nieruchomosci ",NA,"kamienica","plastikowe","nie","telewizja kablowa, internet","system alarmowy, drzwi / okna antywlamaniowe, teren zamkniety, domofon / wideofon",NA,NA,"cegla","219 900 zl","https://www.otodom.pl/pl/oferta/czyzkowko-m-3-stan-developerski-ID49hyj","bydgoszcz",NA
"1:850","36,81 m²","pelna wlasnosc","2 ","do zamieszkania","3/4","zapytaj","390 zl","garaz/miejsce parkingowe","zapytaj","miejskie","wtórny","biuro nieruchomosci ",NA,"kamienica","plastikowe","nie",NA,NA,NA,"piwnica, oddzielna kuchnia","cegla","228 000 zl","https://www.otodom.pl/pl/oferta/parking-ogrzewanie-miejskie-rondo-jagiellonow-ID4cWd3","bydgoszcz",NA
"1:851","33,23 m²","spóldzielcze wlasnosciowe","2 ","do zamieszkania","9/11","zapytaj","450 zl","zapytaj","tak","miejskie","wtórny","biuro nieruchomosci ","1983","blok","drewniane","nie","telewizja kablowa, internet","domofon / wideofon","zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","piwnica, oddzielna kuchnia","wielka plyta","239 900 zl","https://www.otodom.pl/pl/oferta/dwa-pokoje-widna-oddzielna-kuchnia-po-remoncie-ID4cDJ3","bydgoszcz",NA
"1:852","36,31 m²","zapytaj","2 ","zapytaj","3/4","zapytaj","zapytaj","zapytaj","zapytaj","miejskie","pierwotny","biuro nieruchomosci ","2022",NA,NA,"tak","telewizja kablowa, internet","teren zamkniety, domofon / wideofon, monitoring / ochrona",NA,NA,"pustak","312 266 zl","https://www.otodom.pl/pl/oferta/mieszkanie-bydgoszcz-fordon-ID4cJhc","bydgoszcz","2022-07-01"
"1:853","26,55 m²","zapytaj","1 ","zapytaj","4/4","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","biuro nieruchomosci ",NA,"apartamentowiec",NA,"tak",NA,NA,NA,NA,NA,"232 313 zl","https://www.otodom.pl/pl/oferta/kawalerka-w-fordonie-nowa-inwestycja-ID4cx23","bydgoszcz",NA
"1:854","34 m²","pelna wlasnosc","1 ","zapytaj","parter","zapytaj","zapytaj","zapytaj","zapytaj","gazowe","wtórny","biuro nieruchomosci ",NA,"kamienica","plastikowe","nie",NA,NA,NA,"piwnica, oddzielna kuchnia","cegla","175 000 zl","https://www.otodom.pl/pl/oferta/mieszkanie-bezczynszowe-sprzedam-ID4ceum","bydgoszcz",NA
"1:855","36 m²","zapytaj","2 ","zapytaj","zapytaj","zapytaj","zapytaj","zapytaj","zapytaj","zapytaj","wtórny","biuro nieruchomosci ","2017","apartamentowiec",NA,"tak",NA,NA,NA,NA,NA,"450 000 zl","https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-nordichaven-gwarancja-najmu-ID4bxrX","bydgoszcz",NA
"1:856","28,49 m²","zapytaj","2 ","zapytaj","6/7","balkon","zapytaj","garaz/miejsce parkingowe","tak","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak",NA,NA,NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/ustawne-mieszkanie-na-osiedlu-filmowym-iv-50-ID4c8Nh","bydgoszcz",NA
"1:857","27,45 m²","zapytaj","2 ","zapytaj","6/7","balkon","zapytaj","garaz/miejsce parkingowe","tak","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak",NA,NA,NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/mieszkanie-na-osiedlu-filmowym-iv-46-ID4c8Nc","bydgoszcz",NA
"1:858","27,45 m²","zapytaj","2 ","zapytaj","5/7","balkon","zapytaj","garaz/miejsce parkingowe","tak","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak",NA,NA,NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-na-osiedlu-filmowym-iv-37-ID4c8N4","bydgoszcz",NA
"1:859","28,49 m²","zapytaj","2 ","zapytaj","4/6","balkon","zapytaj","garaz/miejsce parkingowe","tak","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak",NA,NA,NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/wygodne-mieszkanie-na-osiedlu-filmowym-iv-32-ID4c8MZ","bydgoszcz",NA
"1:860","35,09 m²","zapytaj","2 ","zapytaj","3/7","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","biuro nieruchomosci ","2022","blok",NA,"tak",NA,NA,NA,NA,NA,"273 702 zl","https://www.otodom.pl/pl/oferta/rewelacyjne-nowe-mieszkanie-na-bajce-super-cena-ID4bsm4","bydgoszcz",NA
"1:861","25,54 m²","pelna wlasnosc","1 ","do remontu","parter/2","zapytaj","zapytaj","zapytaj","zapytaj","miejskie","wtórny","biuro nieruchomosci ",NA,"kamienica","drewniane","nie",NA,NA,NA,NA,"cegla","111 900 zl","https://www.otodom.pl/pl/oferta/mieszkania-pod-inwestycje-bezposrednio-ID4c4mm","bydgoszcz",NA
"1:862","35,09 m²","zapytaj","2 ","zapytaj","7/7","balkon","zapytaj","zapytaj","zapytaj","miejskie","pierwotny","biuro nieruchomosci ","2022","apartamentowiec","plastikowe","tak",NA,NA,NA,NA,"cegla","273 702 zl","https://www.otodom.pl/pl/oferta/mieszkanie-m-2-nowe-fordon-ID4bTwL","bydgoszcz",NA
"1:863","32,85 m²","zapytaj","2 ","zapytaj","6/7","balkon","zapytaj","zapytaj","zapytaj","miejskie","pierwotny","biuro nieruchomosci ","2022","apartamentowiec","plastikowe","tak",NA,NA,NA,NA,"cegla","262 800 zl","https://www.otodom.pl/pl/oferta/mieszkanie-m-2-nowe-fordon-ID4bStN","bydgoszcz",NA
"1:864","22 m²","zapytaj","1 ","zapytaj","4/4","zapytaj","300 zl","zapytaj","zapytaj","zapytaj","wtórny","biuro nieruchomosci ",NA,"kamienica","plastikowe","nie",NA,NA,NA,"oddzielna kuchnia",NA,"192 000 zl","https://www.otodom.pl/pl/oferta/kawalerka-na-okolu-ID4bRfJ","bydgoszcz",NA
"1:865","37,14 m²","pelna wlasnosc","2 ","zapytaj","2/3","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","biuro nieruchomosci ","2021",NA,"plastikowe","tak",NA,"monitoring / ochrona",NA,"oddzielna kuchnia",NA,"291 549 zl","https://www.otodom.pl/pl/oferta/bydgoszcz-leszczynskiego-ID4bGLz","bydgoszcz",NA
"1:866","25,73 m²","pelna wlasnosc","1 ","do wykonczenia","2/2","zapytaj","zapytaj","zapytaj","zapytaj","kotlownia","wtórny","biuro nieruchomosci ",NA,"kamienica","plastikowe","nie","telewizja kablowa, internet","system alarmowy, drzwi / okna antywlamaniowe, teren zamkniety, domofon / wideofon",NA,NA,"cegla","156 900 zl","https://www.otodom.pl/pl/oferta/mieszkanie-na-czyzkowku-od-wlasciciela-ID49hxh","bydgoszcz",NA
"1:867","36,33 m²","pelna wlasnosc","2 ","zapytaj","1/5","zapytaj","zapytaj","zapytaj","zapytaj","zapytaj","wtórny","biuro nieruchomosci ","2022",NA,"plastikowe","nie",NA,NA,NA,NA,NA,"304 400 zl","https://www.otodom.pl/pl/oferta/kapusciska-2-pokoje-hala-garazowa-bez-pcc-ID4beFX","bydgoszcz",NA
"1:868","32,5 m²","zapytaj","1 ","zapytaj","> 10/16","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","biuro nieruchomosci ","2022","apartamentowiec","plastikowe","tak","telewizja kablowa, internet",NA,NA,NA,NA,"362 000 zl","https://www.otodom.pl/pl/oferta/apartament-32-5-m2-na-15-pietrze-w-aura-towers-ID4bcnz","bydgoszcz",NA
"1:869","32,85 m²","zapytaj","2 ","zapytaj","1/7","balkon","zapytaj","zapytaj","zapytaj","zapytaj","pierwotny","biuro nieruchomosci ","2022","blok",NA,"tak",NA,NA,NA,NA,NA,"256 230 zl","https://www.otodom.pl/pl/oferta/rewelacyjne-nowe-mieszkanie-na-bajce-super-cena-ID4arH5","bydgoszcz",NA
"1:870","32,5 m²","zapytaj","2 ","do wykonczenia","> 10","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-nowe-mieszkanie-c13-106-ID4aw8C","bydgoszcz",NA
"1:871","32,29 m²","zapytaj","2 ","do wykonczenia","> 10","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-ustawne-nowe-mieszkanie-c13-105-ID4aw8z","bydgoszcz",NA
"1:872","33,85 m²","zapytaj","2 ","do wykonczenia","> 10","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-przytulne-mieszkanie-c12-98-ID4aw8r","bydgoszcz",NA
"1:873","32,89 m²","zapytaj","2 ","do wykonczenia","> 10","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-przytulne-2-pok-mieszkanie-c12-94-ID4aw8h","bydgoszcz",NA
"1:874","33,85 m²","zapytaj","2 ","do wykonczenia","> 10","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-funkcjonalne-mieszkanie-c11-90-ID4aw83","bydgoszcz",NA
"1:875","32,89 m²","zapytaj","2 ","do wykonczenia","> 10","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-przytulne-2-pok-mieszkanie-c11-86-ID4aw7F","bydgoszcz",NA
"1:876","32,47 m²","zapytaj","2 ","do wykonczenia","9","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-wyjatkowe-mieszkanie-c9-74-ID4aw6V","bydgoszcz",NA
"1:877","32,47 m²","zapytaj","2 ","do wykonczenia","8","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-ustawne-mieszkanie-c8-66-ID4aw5z","bydgoszcz",NA
"1:878","33,85 m²","zapytaj","2 ","do wykonczenia","7","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-wyjatkowe-mieszkanie-c7-58-ID4aw4C","bydgoszcz",NA
"1:879","33,51 m²","zapytaj","2 ","do wykonczenia","7","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-twoje-nowe-mieszkanie-c7-57-ID4aw4z","bydgoszcz",NA
"1:880","33,15 m²","zapytaj","2 ","do wykonczenia","7","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-ustawne-mieszkanie-c7-54-ID4aw4l","bydgoszcz",NA
"1:881","33,51 m²","zapytaj","2 ","do wykonczenia","6","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-wyjatkowe-mieszkanie-c6-49-ID4aw2P","bydgoszcz",NA
"1:882","32,29 m²","zapytaj","2 ","do wykonczenia","> 10","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-wyjatkowe-mieszkanie-b15-119-ID4auDb","bydgoszcz",NA
"1:883","32,5 m²","zapytaj","2 ","do wykonczenia","> 10","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-wyjatkowe-mieszkanie-b14-112-ID4atMF","bydgoszcz",NA
"1:884","32,5 m²","zapytaj","2 ","do wykonczenia","> 10","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-ustawne-mieszkanie-b13-104-ID4atMp","bydgoszcz",NA
"1:885","32,29 m²","zapytaj","2 ","do wykonczenia","> 10","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-wyjatkowe-mieszkanie-b13-103-ID4atMo","bydgoszcz",NA
"1:886","33,85 m²","zapytaj","2 ","do wykonczenia","> 10","balkon","zapytaj","garaz/miejsce parkingowe","zapytaj","zapytaj","pierwotny","deweloper","2022",NA,NA,"tak","telewizja kablowa, internet","domofon / wideofon",NA,NA,NA,"Zapytaj o cene","https://www.otodom.pl/pl/oferta/aura-towers-wyjatkowe-mieszkanie-b12-96-ID4atKQ","bydgoszcz",NA
